"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"9_top3data","100-9-top3","pos",7,6,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",91,100,100,99.395325,0.604675
"9_top3data","100-9-top3","pos",7,8,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",91,100,100,99.395325,0.604675
"9_top3data","100-9-top3","pos",7,10,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",91,100,100,99.395325,0.604675
"9_top3data","100-9-top3","pos",8,0,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.0989010989011,100,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,0,2,3,"SECURITY | COMPETENCE | AUTONOMY",1,1.0989010989011,98.9010989010989,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,0,3,3,"FINANCIAL | COMPETENCE | AUTONOMY",1,1.0989010989011,97.8021978021978,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,0,4,3,"SECURITY | AUTONOMY | PHYSICALNESS",1,1.0989010989011,96.7032967032967,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,0,5,2,"COMPETENCE | AUTONOMY",1,1.0989010989011,95.6043956043956,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,0,6,3,"FINANCIAL | AUTONOMY | PHYSICALNESS",1,1.0989010989011,94.5054945054945,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,0,7,3,"AUTONOMY | PHYSICALNESS | STIMULATION",1,1.0989010989011,93.4065934065934,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,0,8,3,"COMPETENCE | AUTONOMY | STIMULATION",1,1.0989010989011,92.3076923076923,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",23,25.2747252747253,100,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,2,3,"FINANCIAL | SECURITY | COMPETENCE",18,19.7802197802198,74.7252747252747,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,3,3,"FINANCIAL | AUTONOMY | STIMULATION",12,13.1868131868132,54.945054945055,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,4,0,"",2,2.1978021978022,41.7582417582418,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,5,3,"SECURITY | AUTONOMY | POPULARITY",9,9.89010989010989,39.5604395604396,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,6,3,"SECURITY | PHYSICALNESS | STIMULATION",7,7.69230769230769,29.6703296703297,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,7,3,"FINANCIAL | PHYSICALNESS | POPULARITY",6,6.59340659340659,21.978021978022,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,2,8,3,"STIMULATION | POPULARITY | MEANING",7,7.69230769230769,15.3846153846154,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,4,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",73,80.2197802197802,100,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,4,2,3,"SECURITY | POPULARITY | MEANING",18,19.7802197802198,19.7802197802198,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,6,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",91,100,100,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,8,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",91,100,100,99.54015,0.45985
"9_top3data","100-9-top3","pos",8,10,1,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",91,100,100,99.54015,0.45985
