"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"32","10-32","pos",3,4,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",3403,5.01628856557438,93.96364922832,22.7518,77.2482
"32","10-32","pos",3,4,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | APPROVAL",772,1.13798847270744,88.9473606627456,22.7518,77.2482
"32","10-32","pos",3,6,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",19682,29.0128097407096,100,22.7518,77.2482
"32","10-32","pos",3,6,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",5675,8.3653945370657,70.9871902592904,22.7518,77.2482
"32","10-32","pos",3,6,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2179,3.21201668656672,62.6217957222247,22.7518,77.2482
"32","10-32","pos",3,8,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",42125,62.0955497575141,100,22.7518,77.2482
"32","10-32","pos",3,8,2,14,"CREDIT.SCORE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",1508,2.22291012544407,37.9044502424859,22.7518,77.2482
"32","10-32","pos",3,8,3,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3555,5.24034847211781,35.6815401170418,22.7518,77.2482
"32","10-32","pos",3,10,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",57579,84.8759563083182,100,22.7518,77.2482
"32","10-32","pos",3,10,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",2908,4.28661979097569,15.1240436916818,22.7518,77.2482
"32","10-32","pos",3,10,3,15,"PROFITS | RISK.PROFILE | CLIMATE.PROTECTION | TRUST | KNOWLEDGE | OWN.COMPETENCE | COMMITMENT | ADHERENCE | AUTARKY | COZINESS | SOCIALISING | AGREEMENT | NOVELTY | AUTHORITY | APPROVAL",633,0.9330915844868,10.8374239007061,22.7518,77.2482
"32","10-32","pos",4,0,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",1,0.00147407833252259,100,28.35935,71.64065
"32","10-32","pos",4,0,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00147407833252259,99.9985259216675,28.35935,71.64065
"32","10-32","pos",4,0,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00147407833252259,99.997051843335,28.35935,71.64065
"32","10-32","pos",4,0,4,15,"CREDIT.SCORE | RISK.PROFILE | CLIMATE.PROTECTION | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00147407833252259,99.9955777650024,28.35935,71.64065
"32","10-32","pos",4,2,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",209,0.308082371497221,100,28.35935,71.64065
"32","10-32","pos",4,2,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",218,0.321349076489925,99.6919176285028,28.35935,71.64065
"32","10-32","pos",4,2,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",129,0.190156104895414,99.3705685520129,28.35935,71.64065
"32","10-32","pos",4,2,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",95,0.140037441589646,99.1804124471174,28.35935,71.64065
"32","10-32","pos",4,4,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",4095,6.03635077168001,100,28.35935,71.64065
"32","10-32","pos",4,4,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",3403,5.01628856557438,93.96364922832,28.35935,71.64065
"32","10-32","pos",4,4,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | APPROVAL",772,1.13798847270744,88.9473606627456,28.35935,71.64065
"32","10-32","pos",4,4,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | RIGHTS.AND.DUTIES",784,1.15567741269771,87.8093721900382,28.35935,71.64065
"32","10-32","pos",4,6,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",19682,29.0128097407096,100,28.35935,71.64065
"32","10-32","pos",4,6,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",5675,8.3653945370657,70.9871902592904,28.35935,71.64065
"32","10-32","pos",4,6,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2179,3.21201668656672,62.6217957222247,28.35935,71.64065
"32","10-32","pos",4,6,4,15,"PROFITS | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS | RIGHTS.AND.DUTIES | NOVELTY",8069,11.8943380651248,59.409779035658,28.35935,71.64065
"32","10-32","pos",4,8,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",42125,62.0955497575141,100,28.35935,71.64065
"32","10-32","pos",4,8,2,14,"CREDIT.SCORE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",1508,2.22291012544407,37.9044502424859,28.35935,71.64065
"32","10-32","pos",4,8,3,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3555,5.24034847211781,35.6815401170418,28.35935,71.64065
"32","10-32","pos",4,8,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS | NOVELTY",4597,6.77633809460635,30.441191644924,28.35935,71.64065
"32","10-32","pos",4,10,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",57579,84.8759563083182,100,28.35935,71.64065
"32","10-32","pos",4,10,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",2908,4.28661979097569,15.1240436916818,28.35935,71.64065
"32","10-32","pos",4,10,3,15,"PROFITS | RISK.PROFILE | CLIMATE.PROTECTION | TRUST | KNOWLEDGE | OWN.COMPETENCE | COMMITMENT | ADHERENCE | AUTARKY | COZINESS | SOCIALISING | AGREEMENT | NOVELTY | AUTHORITY | APPROVAL",633,0.9330915844868,10.8374239007061,28.35935,71.64065
"32","10-32","pos",4,10,4,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | FRUGALITY | CLIMATE.PROTECTION | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | NOVELTY | RECOGNITION",1419,2.09171715384956,9.90433231621928,28.35935,71.64065
"32","10-32","pos",5,0,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",1,0.00147407833252259,100,31.459925,68.540075
"32","10-32","pos",5,0,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00147407833252259,99.9985259216675,31.459925,68.540075
"32","10-32","pos",5,0,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00147407833252259,99.997051843335,31.459925,68.540075
"32","10-32","pos",5,0,4,15,"CREDIT.SCORE | RISK.PROFILE | CLIMATE.PROTECTION | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00147407833252259,99.9955777650024,31.459925,68.540075
"32","10-32","pos",5,0,5,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00147407833252259,99.9941036866699,31.459925,68.540075
"32","10-32","pos",5,2,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",209,0.308082371497221,100,31.459925,68.540075
"32","10-32","pos",5,2,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",218,0.321349076489925,99.6919176285028,31.459925,68.540075
"32","10-32","pos",5,2,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",129,0.190156104895414,99.3705685520129,31.459925,68.540075
"32","10-32","pos",5,2,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",95,0.140037441589646,99.1804124471174,31.459925,68.540075
"32","10-32","pos",5,2,5,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",108,0.15920045991244,99.0403750055278,31.459925,68.540075
"32","10-32","pos",5,4,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",4095,6.03635077168001,100,31.459925,68.540075
"32","10-32","pos",5,4,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",3403,5.01628856557438,93.96364922832,31.459925,68.540075
"32","10-32","pos",5,4,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | APPROVAL",772,1.13798847270744,88.9473606627456,31.459925,68.540075
"32","10-32","pos",5,4,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | RIGHTS.AND.DUTIES",784,1.15567741269771,87.8093721900382,31.459925,68.540075
"32","10-32","pos",5,4,5,15,"PROFITS | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | COZINESS | RIGHTS.AND.DUTIES | NOVELTY",1890,2.7860080484677,86.6536947773405,31.459925,68.540075
"32","10-32","pos",5,6,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",19682,29.0128097407096,100,31.459925,68.540075
"32","10-32","pos",5,6,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",5675,8.3653945370657,70.9871902592904,31.459925,68.540075
"32","10-32","pos",5,6,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2179,3.21201668656672,62.6217957222247,31.459925,68.540075
"32","10-32","pos",5,6,4,15,"PROFITS | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS | RIGHTS.AND.DUTIES | NOVELTY",8069,11.8943380651248,59.409779035658,31.459925,68.540075
"32","10-32","pos",5,6,5,10,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | COST.EFFICIENCY | KNOWLEDGE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE",1254,1.84849422898333,47.5154409705332,31.459925,68.540075
"32","10-32","pos",5,8,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",42125,62.0955497575141,100,31.459925,68.540075
"32","10-32","pos",5,8,2,14,"CREDIT.SCORE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",1508,2.22291012544407,37.9044502424859,31.459925,68.540075
"32","10-32","pos",5,8,3,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3555,5.24034847211781,35.6815401170418,31.459925,68.540075
"32","10-32","pos",5,8,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS | NOVELTY",4597,6.77633809460635,30.441191644924,31.459925,68.540075
"32","10-32","pos",5,8,5,15,"RISK.PROFILE | FRUGALITY | LEGAL | TRUST | SAFETY | KNOWLEDGE | OWN.COMPETENCE | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | AUTARKY | WELLBEING | RIGHTS.AND.DUTIES | NOVELTY | AUTHORITY | APPROVAL",262,0.386208523120919,23.6648535503177,31.459925,68.540075
"32","10-32","pos",5,10,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",57579,84.8759563083182,100,31.459925,68.540075
"32","10-32","pos",5,10,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",2908,4.28661979097569,15.1240436916818,31.459925,68.540075
"32","10-32","pos",5,10,3,15,"PROFITS | RISK.PROFILE | CLIMATE.PROTECTION | TRUST | KNOWLEDGE | OWN.COMPETENCE | COMMITMENT | ADHERENCE | AUTARKY | COZINESS | SOCIALISING | AGREEMENT | NOVELTY | AUTHORITY | APPROVAL",633,0.9330915844868,10.8374239007061,31.459925,68.540075
"32","10-32","pos",5,10,4,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | FRUGALITY | CLIMATE.PROTECTION | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | NOVELTY | RECOGNITION",1419,2.09171715384956,9.90433231621928,31.459925,68.540075
"32","10-32","pos",5,10,5,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | FRUGALITY | LEGAL | ENVIRONMENTAL.CONCERNS | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES | SUPPORT | SOCIALISING | AGREEMENT | NOVELTY | FUN",261,0.384734444788396,7.81261516236972,31.459925,68.540075
"32","10-32","pos",6,0,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",1,0.00147407833252259,100,34.2235625,65.7764375
"32","10-32","pos",6,0,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00147407833252259,99.9985259216675,34.2235625,65.7764375
"32","10-32","pos",6,0,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00147407833252259,99.997051843335,34.2235625,65.7764375
"32","10-32","pos",6,0,4,15,"CREDIT.SCORE | RISK.PROFILE | CLIMATE.PROTECTION | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00147407833252259,99.9955777650024,34.2235625,65.7764375
"32","10-32","pos",6,0,5,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00147407833252259,99.9941036866699,34.2235625,65.7764375
"32","10-32","pos",6,0,6,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00147407833252259,99.9926296083374,34.2235625,65.7764375
"32","10-32","pos",6,2,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",209,0.308082371497221,100,34.2235625,65.7764375
"32","10-32","pos",6,2,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",218,0.321349076489925,99.6919176285028,34.2235625,65.7764375
